video_name,policy_name,bandwidth_mbps,round_trip_time_ms,loss_rate,job_index,job_count,output_directory,summary_csv,status,return_code,elapsed_seconds,stdout_tail,stderr_tail
archive_popeye_512kb,frame_action_single_path,0.5,10.0,3.0,30,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt10ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt10ms_loss3pct\summary.csv,completed,0,499.282,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt10ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt10ms_loss3pct/summary.csv""
}
","2026-05-18 13:51:13,095 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=0.5 Mbps
"
archive_popeye_512kb,frame_action_single_path,0.5,50.0,0.0,31,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt50ms_loss0pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt50ms_loss0pct\summary.csv,completed,0,488.859,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt50ms_loss0pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt50ms_loss0pct/summary.csv""
}
","2026-05-18 13:59:29,436 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=0.5 Mbps
"
archive_popeye_512kb,frame_action_single_path,0.5,50.0,1.0,32,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt50ms_loss1pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt50ms_loss1pct\summary.csv,completed,0,488.125,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt50ms_loss1pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt50ms_loss1pct/summary.csv""
}
","2026-05-18 14:07:39,460 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=0.5 Mbps
"
archive_popeye_512kb,frame_action_single_path,0.5,50.0,3.0,33,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt50ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt50ms_loss3pct\summary.csv,completed,0,565.703,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt50ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt50ms_loss3pct/summary.csv""
}
","2026-05-18 14:15:48,619 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=0.5 Mbps
"
archive_popeye_512kb,frame_action_single_path,0.5,100.0,0.0,34,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt100ms_loss0pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt100ms_loss0pct\summary.csv,completed,0,490.516,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt100ms_loss0pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt100ms_loss0pct/summary.csv""
}
","2026-05-18 14:25:15,482 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=0.5 Mbps
"
archive_popeye_512kb,frame_action_single_path,0.5,100.0,1.0,35,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt100ms_loss1pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt100ms_loss1pct\summary.csv,completed,0,496.468,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt100ms_loss1pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt100ms_loss1pct/summary.csv""
}
","2026-05-18 14:33:24,039 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=0.5 Mbps
"
archive_popeye_512kb,frame_action_single_path,0.5,100.0,3.0,36,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt100ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\0p5mbps_rtt100ms_loss3pct\summary.csv,completed,0,799.516,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt100ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/0p5mbps_rtt100ms_loss3pct/summary.csv""
}
","2026-05-18 14:41:40,258 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=0.5 Mbps
"
archive_popeye_512kb,frame_action_single_path,3.0,10.0,0.0,37,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps\summary.csv,completed,0,450.5,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 3.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps/summary.csv""
}
","2026-05-18 14:54:58,879 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=3.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,3.0,10.0,1.0,38,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt10ms_loss1pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt10ms_loss1pct\summary.csv,completed,0,449.969,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 3.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt10ms_loss1pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt10ms_loss1pct/summary.csv""
}
","2026-05-18 15:02:30,567 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=3.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,3.0,10.0,3.0,39,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt10ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt10ms_loss3pct\summary.csv,completed,0,448.922,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 3.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt10ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt10ms_loss3pct/summary.csv""
}
","2026-05-18 15:10:02,141 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=3.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,3.0,50.0,0.0,40,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt50ms_loss0pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt50ms_loss0pct\summary.csv,completed,0,448.953,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 3.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt50ms_loss0pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt50ms_loss0pct/summary.csv""
}
","2026-05-18 15:17:29,205 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=3.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,3.0,50.0,1.0,41,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt50ms_loss1pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt50ms_loss1pct\summary.csv,completed,0,450.047,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 3.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt50ms_loss1pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt50ms_loss1pct/summary.csv""
}
","2026-05-18 15:24:59,804 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=3.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,3.0,50.0,3.0,42,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt50ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt50ms_loss3pct\summary.csv,completed,0,467.828,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 3.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt50ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt50ms_loss3pct/summary.csv""
}
","2026-05-18 15:32:27,805 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=3.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,3.0,100.0,0.0,43,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt100ms_loss0pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt100ms_loss0pct\summary.csv,completed,0,460.828,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 3.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt100ms_loss0pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt100ms_loss0pct/summary.csv""
}
","2026-05-18 15:40:17,580 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=3.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,3.0,100.0,1.0,44,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt100ms_loss1pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt100ms_loss1pct\summary.csv,completed,0,452.187,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 3.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt100ms_loss1pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt100ms_loss1pct/summary.csv""
}
","2026-05-18 15:47:58,663 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=3.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,3.0,100.0,3.0,45,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt100ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\3mbps_rtt100ms_loss3pct\summary.csv,completed,0,786.578,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 3.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt100ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/3mbps_rtt100ms_loss3pct/summary.csv""
}
","2026-05-18 15:55:29,214 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=3.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,10.0,10.0,0.0,46,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps\summary.csv,completed,0,451.89,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 10.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps/summary.csv""
}
","2026-05-18 16:08:35,385 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=10.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,10.0,10.0,1.0,47,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt10ms_loss1pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt10ms_loss1pct\summary.csv,completed,0,449.547,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 10.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt10ms_loss1pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt10ms_loss1pct/summary.csv""
}
","2026-05-18 16:16:08,706 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=10.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,10.0,10.0,3.0,48,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt10ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt10ms_loss3pct\summary.csv,completed,0,449.219,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 10.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt10ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt10ms_loss3pct/summary.csv""
}
","2026-05-18 16:23:36,104 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=10.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,10.0,50.0,0.0,49,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt50ms_loss0pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt50ms_loss0pct\summary.csv,completed,0,449.953,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 10.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt50ms_loss0pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt50ms_loss0pct/summary.csv""
}
","2026-05-18 16:31:06,984 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=10.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,10.0,50.0,1.0,50,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt50ms_loss1pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt50ms_loss1pct\summary.csv,completed,0,449.343,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 10.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt50ms_loss1pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt50ms_loss1pct/summary.csv""
}
","2026-05-18 16:38:35,058 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=10.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,10.0,50.0,3.0,51,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt50ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt50ms_loss3pct\summary.csv,completed,0,451.016,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 10.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt50ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt50ms_loss3pct/summary.csv""
}
","2026-05-18 16:46:05,919 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=10.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,10.0,100.0,0.0,52,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt100ms_loss0pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt100ms_loss0pct\summary.csv,completed,0,448.515,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 10.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt100ms_loss0pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt100ms_loss0pct/summary.csv""
}
","2026-05-18 16:53:38,373 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=10.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,10.0,100.0,1.0,53,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt100ms_loss1pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt100ms_loss1pct\summary.csv,completed,0,449.172,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 10.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt100ms_loss1pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt100ms_loss1pct/summary.csv""
}
","2026-05-18 17:01:05,170 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=10.0 Mbps
"
archive_popeye_512kb,frame_action_single_path,10.0,100.0,3.0,54,243,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt100ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\frame_action_single_path\10mbps_rtt100ms_loss3pct\summary.csv,completed,0,755.312,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""frame_action_single_path"",
  ""bandwidth_mbps"": 10.0,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt100ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/frame_action_single_path/10mbps_rtt100ms_loss3pct/summary.csv""
}
","2026-05-18 17:08:35,871 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=frame_action_single_path bandwidth=10.0 Mbps
"
archive_popeye_512kb,deadline_feasible_frame_action,0.5,10.0,0.0,55,243,output\mininet_actual_experiment\archive_popeye_512kb\deadline_feasible_frame_action\0p5mbps,output\mininet_actual_experiment\archive_popeye_512kb\deadline_feasible_frame_action\0p5mbps\summary.csv,completed,0,467.094,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""deadline_feasible_frame_action"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/deadline_feasible_frame_action/0p5mbps"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/deadline_feasible_frame_action/0p5mbps/summary.csv""
}
","2026-05-18 17:21:10,877 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=deadline_feasible_frame_action bandwidth=0.5 Mbps
"
archive_popeye_512kb,deadline_feasible_frame_action,0.5,10.0,1.0,56,243,output\mininet_actual_experiment\archive_popeye_512kb\deadline_feasible_frame_action\0p5mbps_rtt10ms_loss1pct,output\mininet_actual_experiment\archive_popeye_512kb\deadline_feasible_frame_action\0p5mbps_rtt10ms_loss1pct\summary.csv,completed,0,468.031,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""deadline_feasible_frame_action"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/deadline_feasible_frame_action/0p5mbps_rtt10ms_loss1pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/deadline_feasible_frame_action/0p5mbps_rtt10ms_loss1pct/summary.csv""
}
","2026-05-18 17:28:58,134 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=deadline_feasible_frame_action bandwidth=0.5 Mbps
"
archive_popeye_512kb,deadline_feasible_frame_action,0.5,10.0,3.0,57,243,output\mininet_actual_experiment\archive_popeye_512kb\deadline_feasible_frame_action\0p5mbps_rtt10ms_loss3pct,output\mininet_actual_experiment\archive_popeye_512kb\deadline_feasible_frame_action\0p5mbps_rtt10ms_loss3pct\summary.csv,completed,0,456.766,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""deadline_feasible_frame_action"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/deadline_feasible_frame_action/0p5mbps_rtt10ms_loss3pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/deadline_feasible_frame_action/0p5mbps_rtt10ms_loss3pct/summary.csv""
}
","2026-05-18 17:36:45,807 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=deadline_feasible_frame_action bandwidth=0.5 Mbps
"
archive_popeye_512kb,deadline_feasible_frame_action,0.5,50.0,0.0,58,243,output\mininet_actual_experiment\archive_popeye_512kb\deadline_feasible_frame_action\0p5mbps_rtt50ms_loss0pct,output\mininet_actual_experiment\archive_popeye_512kb\deadline_feasible_frame_action\0p5mbps_rtt50ms_loss0pct\summary.csv,completed,0,449.843,"{
  ""video_name"": ""archive_popeye_512kb"",
  ""policy_name"": ""deadline_feasible_frame_action"",
  ""bandwidth_mbps"": 0.5,
  ""repeat_count"": 1,
  ""output_directory"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/deadline_feasible_frame_action/0p5mbps_rtt50ms_loss0pct"",
  ""summary_csv"": ""/mnt/c/git/network/output/mininet_actual_experiment/archive_popeye_512kb/deadline_feasible_frame_action/0p5mbps_rtt50ms_loss0pct/summary.csv""
}
","2026-05-18 17:44:19,771 INFO __main__ - Starting repeat 1/1 for video=archive_popeye_512kb policy=deadline_feasible_frame_action bandwidth=0.5 Mbps
"
